index,repr. distance,fine distance,cluster,closest cluster,location error (m),neighbour
636.0,0.3907492815044046,80.14020978406384,17.0,1.0,0.06539742346606629,0.0
637.0,0.4070988048604237,80.15989990471667,17.0,1.0,0.07835414504032315,0.0
638.0,0.4243284037267582,80.52708679805755,17.0,1.0,0.03999594631959594,0.0
639.0,0.39545491260102117,80.69136034560343,17.0,1.0,0.0,0.0
640.0,0.4009609400893952,78.54166302961548,17.0,1.0,0.042014969570380555,0.0
641.0,0.41784146180131876,80.24645763353648,17.0,1.0,0.0838974625182431,0.0
642.0,0.4000113739289066,81.93475319675767,17.0,1.0,0.13252879900233006,1.0
643.0,0.40866202715648736,80.96625407865999,17.0,1.0,0.046240652687867645,0.0
644.0,0.4123518879642649,80.32545909241516,17.0,1.0,0.0,0.0
645.0,0.42778262601346584,80.8325917882326,17.0,1.0,0.04407196242510649,0.0
646.0,0.42075159641094384,83.35224613381257,17.0,1.0,0.15377140490026098,1.0
647.0,0.43225254069781716,80.39688791740491,17.0,1.0,0.10821906074255123,0.0
648.0,0.45651216975004116,80.21224643139534,17.0,1.0,0.06250163730655384,0.0
649.0,0.44248787784473465,74.81418283860683,17.0,1.0,0.0,0.0
650.0,0.4679760589726881,79.01314831955172,17.0,1.0,0.2245889630970321,1.0
651.0,0.4559763040538236,80.38074676193334,23.0,1.0,0.13249474498635774,0.0
652.0,0.4390827731057958,78.41780243435538,23.0,1.0,0.07493055300076196,0.0
653.0,0.4450503062986296,77.53774077190951,23.0,1.0,0.049579378102190805,0.0
654.0,0.4478317430218187,75.50390801607055,23.0,1.0,0.0,0.0
655.0,0.4356381956363935,77.56456246589082,23.0,1.0,0.040139280536651355,0.0
656.0,0.4252042457568217,78.18692979662421,23.0,1.0,0.09483770238676184,0.0
657.0,0.4366381099833345,80.54608777823366,23.0,1.0,0.1480821634431371,1.0
658.0,0.41619457961600936,77.59006078115148,23.0,1.0,0.07241067728588088,0.0
659.0,0.4048821109355035,77.27245431963921,23.0,1.0,0.0,0.0
660.0,0.40037017454332247,78.40085965231098,23.0,1.0,0.04513083013860935,0.0
661.0,0.4182735240308383,79.56121792755775,23.0,1.0,0.09020895977673185,0.0
662.0,0.4066469819923414,80.30905735291655,23.0,1.0,0.09345903438940517,0.0
663.0,0.40078740104754074,73.44385427193001,23.0,1.0,0.021568014489053027,0.0
664.0,0.4039842461974552,72.27818311471786,23.0,1.0,0.0,0.0
665.0,0.40210724351823945,76.43050593754386,23.0,1.0,0.09406655274325719,0.0
666.0,0.4133462157170621,77.7357952292155,23.0,1.0,0.1365402197632622,0.0
667.0,0.43860956983220023,74.63119834308866,23.0,1.0,0.09463015365622089,0.0
668.0,0.43702764300339525,67.69375003124881,23.0,1.0,0.052094322272201565,0.0
669.0,0.43723443372191595,68.10743008932712,23.0,1.0,0.0,0.0
670.0,0.4409165248905741,67.51558542135204,23.0,1.0,0.06207472764338191,0.0
671.0,0.41788847203815416,70.77098998053437,23.0,1.0,0.11703099755620318,0.0
672.0,0.428985055710126,71.33686909898344,23.0,1.0,0.0967264843256488,0.0
673.0,0.4413879521015719,71.15951230701155,23.0,1.0,0.051128129879743967,0.0
674.0,0.4475040655154221,65.53840329995164,23.0,1.0,0.0,0.0
675.0,0.4545672926830002,70.22577594083482,23.0,1.0,0.06178217345642696,0.0
676.0,0.48567832147942047,71.71804906184285,23.0,1.0,0.09302317432769117,0.0
677.0,0.4977307052258213,69.77065785304585,23.0,1.0,0.10221800368330446,0.0
678.0,0.4758891761118399,65.89315024928781,23.0,1.0,0.05046253506315359,0.0
679.0,0.497073931487961,64.28274029891735,23.0,1.0,0.0,0.0
680.0,0.5128892730459872,69.40111019659142,23.0,1.0,0.058271170178742546,0.0
681.0,0.5456174911514897,72.1836077475279,23.0,1.0,0.0925944359991462,0.0
682.0,0.5303941567553613,72.46138247526741,24.0,1.0,0.07404857584720986,0.0
683.0,0.5134079268330924,70.89876454769527,24.0,1.0,0.04296351719773436,0.0
684.0,0.49197366460989467,65.22133667819303,24.0,1.0,0.0,0.0
685.0,0.4502922210949406,69.74186523236509,24.0,1.0,0.04186848098510392,0.0
686.0,0.4384070109958408,74.69449170957877,24.0,1.0,0.08857859936801879,0.0
687.0,0.44600956716559903,76.056941458845,24.0,1.0,0.09520672893236093,0.0
688.0,0.4493252930945941,77.57469147188328,24.0,1.0,0.046743871780159846,0.0
689.0,0.4359772329949315,75.5532186298236,24.0,1.0,0.0,0.0
690.0,0.44862233862925416,81.15188333482159,24.0,1.0,0.050807346870309744,0.0
691.0,0.45827144631930394,83.1241907321382,24.0,1.0,0.14327357359262016,1.0
692.0,0.4731321275660103,81.53876980942974,24.0,1.0,0.09732179185567837,0.0
693.0,0.4863608987061738,80.30298828784301,24.0,1.0,0.0503586857354316,0.0
694.0,0.4710537124843752,75.95432102189967,24.0,1.0,0.0,0.0
695.0,0.4846675684083914,79.09436299791054,24.0,1.0,0.0445662219399403,0.0
696.0,0.4828473958372188,80.5559326646146,24.0,1.0,0.12345170590153857,1.0
697.0,0.5124505982608005,77.57942895168893,24.0,1.0,0.0673692980073264,0.0
698.0,0.4949588305087571,71.66344777671367,24.0,1.0,0.022049705417533125,0.0
699.0,0.5165229395669848,69.39848027000737,24.0,1.0,0.0,0.0
700.0,0.5212846569881853,74.75414085406229,24.0,1.0,0.048240822422508746,0.0
701.0,0.5222985940007042,75.44467681334145,24.0,1.0,0.09591310029917717,0.0
702.0,0.5244549205432278,80.56083440126108,24.0,1.0,0.14397034864860214,1.0
703.0,0.5318101412451253,79.96533433158343,24.0,1.0,0.06602977881229044,0.0
704.0,0.5257385454748522,75.94698825427068,24.0,1.0,0.0,0.0
705.0,0.5392124507356355,76.92578040815955,24.0,1.0,0.04360757541987378,0.0
706.0,0.546486617479602,80.00195434759397,24.0,1.0,0.1014714215235008,0.0
707.0,0.5573193106495811,81.5299947588758,24.0,1.0,0.09148622817123864,0.0
708.0,0.5599416766405615,77.29917674713974,24.0,1.0,0.046038953691412164,0.0
709.0,0.554731571881963,91.48407178895397,42.0,0.0,0.22643018458235664,1.0
710.0,0.5552691951237316,91.87365968197223,42.0,0.0,0.20399653574754645,1.0
711.0,0.5288244172057457,87.78930517843817,42.0,0.0,0.15927410939634848,1.0
712.0,0.5299939709644239,80.4669330874694,42.0,1.0,0.11235099252343063,0.0
713.0,0.5364554687414587,74.95714364076713,42.0,1.0,0.06457153218717994,0.0
714.0,0.5357706899078444,71.40059902299907,42.0,1.0,0.0,0.0
715.0,0.5330269667580259,73.66649615078627,42.0,1.0,0.04281895114315602,0.0
716.0,0.5295585148646963,77.80096395967854,42.0,1.0,0.0879020491456254,0.0
717.0,0.508536915359297,78.78035864335764,42.0,1.0,0.08547290499333648,0.0
718.0,0.46865561090920493,71.37296222679883,42.0,1.0,0.03996366931351512,0.0
719.0,0.49151479774289997,71.61846202509417,42.0,1.0,0.0,0.0
720.0,0.47932865260505264,72.03858370588495,42.0,1.0,0.050804107245379725,0.0
721.0,0.47283021269765,74.91310837321844,42.0,1.0,0.06759891162585381,0.0
722.0,0.4952528542756044,78.3226114122241,42.0,1.0,0.09839074505765287,1.0
723.0,0.4834138827551464,73.71273426963761,42.0,1.0,0.04543426707893543,0.0
724.0,0.4898415805537939,70.89848702414875,42.0,1.0,0.0,0.0
725.0,0.4889616850517893,71.91784938717281,42.0,1.0,0.04710282125308351,0.0
726.0,0.485944383896596,78.40917122363003,42.0,1.0,0.08481865118003164,0.0
727.0,0.48049506880343007,73.10055567131238,42.0,1.0,0.10884048870250418,0.0
728.0,0.48293308373519994,68.72206534502652,42.0,1.0,0.0638303176946506,0.0
729.0,0.4708229040253403,61.00563146142943,42.0,1.0,0.0,0.0
730.0,0.46781942377337593,60.74888018721289,42.0,1.0,0.04621447186758728,0.0
731.0,0.4811653849760664,67.47170218447805,42.0,1.0,0.0974103290211052,0.0
732.0,0.48703772484842034,66.07410686717637,42.0,1.0,0.06989507062733355,0.0
733.0,0.49551351742522387,62.4684660737955,42.0,1.0,0.03942765122347489,0.0
734.0,0.5123158154006855,61.2357246122097,42.0,1.0,0.0,0.0
735.0,0.5280259374463809,66.47128868361578,42.0,1.0,0.04760613747196845,0.0
736.0,0.516175992408519,68.5718770039964,42.0,1.0,0.0933313093232917,0.0
737.0,0.5065516845994498,67.98096253117126,42.0,1.0,0.14014289181046624,1.0
738.0,0.5175471710062158,70.59199373189146,42.0,1.0,0.04698492091086245,0.0
739.0,0.48867403073236027,64.61420464118902,42.0,1.0,0.0,0.0
740.0,0.4766845833552146,71.22472051041498,42.0,1.0,0.050368319586819935,0.0
741.0,0.4821687253318273,88.41804946648668,32.0,0.0,1.771608444746468,41.0
742.0,0.5476672892185936,89.50429966600778,42.0,0.0,0.07063887796390875,1.0
743.0,0.5088038954108492,79.11354833749645,42.0,1.0,0.021205278069386452,0.0
744.0,0.4857275492101477,64.52487384912229,42.0,1.0,0.0,0.0
745.0,0.47130368550213286,73.94338141863074,42.0,1.0,0.1829660070422917,2.0
746.0,0.47382515878270126,71.37010371045771,42.0,1.0,0.14164292299299647,1.0
747.0,0.47299204601485245,67.97455733981022,42.0,1.0,0.0793991183452312,0.0
748.0,0.4666462576602137,66.04906476567483,42.0,1.0,0.04697661342625711,0.0
749.0,0.49874758060141977,69.0282328595368,42.0,1.0,0.0,0.0
750.0,0.4898611219495891,87.29603517056948,32.0,0.0,1.3558243286801572,33.0
751.0,0.4742337731572914,84.86889672607137,32.0,0.0,1.3223672368449688,32.0
752.0,0.4833777758403306,81.3939880955223,32.0,0.0,0.07636012391949101,0.0
753.0,0.46815119330806354,76.52719750017994,32.0,1.0,0.04069267280481845,0.0
754.0,0.47760494635796513,68.26545353766672,32.0,1.0,0.0,0.0
755.0,0.5544660466779641,79.57572597608485,32.0,1.0,0.022105122890407624,0.0
756.0,0.548129669168935,88.78617192712291,34.0,0.0,2.4885969561367314,72.0
757.0,0.5410719445618255,94.22747518670126,34.0,0.0,2.470660021445485,71.0
758.0,0.5159839192182387,89.2361097166022,34.0,0.0,2.453992015755757,70.0
759.0,0.5277573707360375,69.76161255792702,38.0,1.0,0.0,0.0
760.0,0.528981041183625,90.51101421351116,34.0,0.0,2.913640609925836,94.0
761.0,0.4800887888275277,83.5576992059373,38.0,0.0,0.3319052280953104,5.0
762.0,0.46754678681374984,78.8799325343264,38.0,1.0,0.0816509604903703,0.0
763.0,0.4721124621850993,78.25887384744551,38.0,1.0,0.040854122986548155,0.0
764.0,0.4664908658765393,77.30169549783429,38.0,1.0,0.0,0.0
765.0,0.4730042727940028,77.34196585048898,38.0,1.0,0.05228998536048762,0.0
766.0,0.485046937909694,81.5795019995556,38.0,1.0,0.10881430976668474,2.0
767.0,0.462829709395004,76.34726245134874,38.0,1.0,0.08627654961227882,1.0
768.0,0.4550843797331334,74.95977520155947,38.0,1.0,0.04847015628198462,1.0
769.0,0.462692546768655,72.10468894213457,38.0,1.0,0.0,0.0
770.0,0.44945297200284806,93.7662162341862,49.0,0.0,3.9081934182096214,166.0
771.0,0.49184792236730535,99.75316608149602,49.0,0.0,3.036838700284556,103.0
772.0,0.5208177684844076,97.75528504892793,49.0,0.0,3.0469957040734394,103.0
773.0,0.5006546754282517,74.90603888882238,38.0,1.0,0.05830182240719405,0.0
774.0,0.4978439308141447,72.83388006073896,38.0,1.0,0.0,0.0
775.0,0.48997169147064734,68.55219210157611,38.0,1.0,0.05430578536399227,1.0
776.0,0.49096849221757466,72.74601886368853,38.0,1.0,0.09460490364140749,1.0
777.0,0.5150521297003393,80.24754617203277,38.0,1.0,0.13907713652861847,3.0
778.0,0.5205902586824063,76.37144343343516,38.0,1.0,0.04448312578944963,0.0
779.0,0.5578152858687069,71.52226901130437,38.0,1.0,0.0,0.0
780.0,0.5449261526531561,89.23484472505866,49.0,0.0,3.015868582621763,100.0
781.0,0.5998785519467158,92.8089096825394,49.0,0.0,3.0151842173301784,101.0
782.0,0.6117431802740065,89.73600555622794,49.0,0.0,3.0149129148106417,102.0
783.0,0.6392634307522581,92.42366582300706,49.0,0.0,3.0151545298126936,101.0
784.0,0.6287211678906729,69.16806538293866,10.0,1.0,0.0,0.0
785.0,0.6304070300149685,96.41868441061877,49.0,0.0,3.0181214229253603,107.0
786.0,0.6172086975717832,82.64820253522069,10.0,1.0,0.08901073342018927,0.0
787.0,0.6272391115814167,83.59627339958806,10.0,1.0,0.11398997779190942,0.0
788.0,0.6053196254561563,78.599394791279,10.0,1.0,0.054562996957645174,0.0
789.0,0.6045798502151443,71.1220864313962,10.0,1.0,0.0,0.0
790.0,0.6179433861922918,75.72142351828136,10.0,1.0,0.022097448382109707,0.0
791.0,0.6428059113638211,79.61156107636451,10.0,1.0,0.06676879736074336,0.0
792.0,0.6519078639506573,82.86235164594962,10.0,1.0,0.08962312703761213,0.0
793.0,0.6191595675456772,71.70565868348048,10.0,1.0,0.04495300573932708,0.0
794.0,0.6241836921266151,62.371965860183565,10.0,1.0,0.0,0.0
795.0,0.6528070242244683,73.54488475263757,10.0,1.0,0.041766672419526044,0.0
796.0,0.6717108509164816,76.44339841613515,10.0,1.0,0.08545894777026027,0.0
797.0,0.6722979594295637,96.4309295869206,13.0,0.0,1.7768114313370453,33.0
798.0,0.6745914771523357,74.51845366445757,10.0,1.0,0.045148773327743814,0.0
799.0,0.6219850294986538,63.52077739996986,10.0,1.0,0.0,0.0
800.0,0.6397879748594113,77.29140633240345,10.0,1.0,0.04415663679448403,0.0
801.0,0.6404831697025445,81.80093823590478,10.0,1.0,0.06795313615279301,0.0
802.0,0.62769308738825,83.10459043438361,10.0,1.0,0.1109281143804402,1.0
803.0,0.6187731141769042,70.34494649828906,10.0,1.0,0.06846709885046948,0.0
804.0,0.6141036424667969,68.5343292657899,10.0,1.0,0.0,0.0
805.0,0.6194180609215623,74.01349674790238,10.0,1.0,0.040237209508115906,0.0
806.0,0.6452567857640571,78.86298489536232,10.0,1.0,0.13379599779141363,2.0
807.0,0.6392553232691778,73.05533699480176,10.0,1.0,0.08945178085426808,1.0
808.0,0.6405254894801684,64.41918930201973,10.0,1.0,0.044918158388339645,0.0
809.0,0.6159697280939547,61.68238130774216,10.0,1.0,0.0,0.0
810.0,0.6520570204030196,68.48021546124919,10.0,1.0,0.026362525087707568,0.0
811.0,0.6353027467598646,68.12261428243502,10.0,0.0,0.1195119925739675,2.0
812.0,0.6406697584852914,76.79266217843747,21.0,0.0,7.998152397009011,405.0
813.0,0.6197218709530081,73.8694805671724,21.0,0.0,7.994919099680308,405.0
814.0,0.5925416719675067,70.03789847471398,21.0,0.0,7.998149751924503,405.0
815.0,0.5303267114689961,66.52821554062022,21.0,0.0,8.392440688294915,417.0
816.0,0.5186588354868178,65.89048022868845,21.0,0.0,8.399652061004074,417.0
817.0,0.5319702014665382,66.12935695786459,21.0,0.0,8.407086771839637,416.0
818.0,0.5040839623523875,62.35682069676677,21.0,0.0,8.414004390143376,416.0
819.0,0.4988040912860917,62.211097515683974,21.0,0.0,8.421646349024458,416.0
820.0,0.47678987071292056,62.249778881519354,21.0,0.0,8.22500683871582,408.0
821.0,0.4773493266366635,58.3764535027127,21.0,0.0,8.233293251371107,407.0
822.0,0.4648015500159586,60.46759211049953,21.0,0.0,8.241555282775758,406.0
823.0,0.45263780938489984,59.635230120008984,21.0,0.0,8.25025284985921,406.0
824.0,0.4707297167287594,60.9967382079428,21.0,0.0,8.25427524517689,406.0
825.0,0.46221337014214214,62.135942777783804,21.0,0.0,8.263178227507197,406.0
826.0,0.48588464107694407,65.83245342095037,21.0,0.0,8.272259793379376,406.0
827.0,0.5072480249550202,68.35753802605616,21.0,0.0,8.281660178425883,405.0
828.0,0.5457100344758404,70.21039670847301,21.0,0.0,8.498021327346503,414.0
829.0,0.539040179659331,68.33098543845725,21.0,0.0,8.512135657614076,413.0
830.0,0.572255552781298,74.44334652743275,21.0,0.0,8.522799551254563,412.0
831.0,0.5836456370226764,72.2760184458163,21.0,0.0,8.533257916360258,411.0
832.0,0.5891061131078089,70.56695210613717,27.0,0.0,6.7748958033376425,290.0
833.0,0.6169913829599778,79.29089423600868,27.0,0.0,6.775982118695783,290.0
834.0,0.6130290936666889,76.08174972083643,27.0,0.0,6.776128905138169,288.0
835.0,0.6040170141736656,62.61714539339144,13.0,1.0,0.02140899065813204,0.0
836.0,0.5998320742158786,68.42118257166146,13.0,1.0,0.06565925586693733,0.0
837.0,0.598365628848772,78.90281718586048,13.0,1.0,0.0814342854392424,0.0
838.0,0.5658064849640909,68.67690628578454,13.0,1.0,0.04386921567568769,0.0
839.0,0.5748359176506246,66.32355272248084,13.0,1.0,0.0,0.0
840.0,0.5939958220097918,69.34005461845184,13.0,1.0,0.04585446761221844,0.0
841.0,0.6021738195546386,75.60305483507392,13.0,1.0,0.08982457837919412,0.0
842.0,0.6299477258099815,85.01512722153561,13.0,1.0,0.20375320494411836,4.0
843.0,0.6266423190365926,72.8587279552422,13.0,1.0,0.04476685743940454,0.0
844.0,0.6155339604279835,68.06986041420816,13.0,1.0,0.0,0.0
845.0,0.6321942240175435,76.99682409001096,13.0,1.0,0.04579110093675422,0.0
846.0,0.643697438282761,79.91143351946886,13.0,1.0,0.09071454086859534,1.0
847.0,0.5851280799641465,76.87088941877529,13.0,1.0,0.08260492073720506,1.0
848.0,0.6023342393114605,74.38298999511852,13.0,1.0,0.03670103302360884,0.0
849.0,0.606468312811115,72.42624320066024,13.0,1.0,0.0,0.0
850.0,0.6294161015384359,74.27242329501,13.0,1.0,0.04459595900975802,1.0
851.0,0.6675267744766087,76.88233489687563,13.0,1.0,0.08919184057412471,3.0
852.0,0.6867709330472834,81.57903972173303,13.0,1.0,0.1110936830607393,5.0
853.0,0.7096318013423009,78.93683936188084,25.0,1.0,0.04492191903737011,2.0
854.0,0.6899503864383086,72.6086438437626,25.0,1.0,0.0,0.0
855.0,0.6403807673022872,74.4049773746466,25.0,1.0,0.04533515988722237,0.0
856.0,0.5945530709448741,76.53068380507571,25.0,1.0,0.08931723960132233,0.0
857.0,0.606188844118299,84.19666587800475,25.0,1.0,0.13362834777845578,1.0
858.0,0.570812756692872,79.40960526715041,25.0,1.0,0.04453674898328341,0.0
859.0,0.5143122624325747,69.94642599528012,25.0,1.0,0.0,0.0
860.0,0.5051925118859528,70.97429899643538,25.0,1.0,0.10079887644711133,1.0
861.0,0.4967943902767139,65.76790778516353,25.0,1.0,0.027032567488124055,0.0
862.0,0.5160097456908149,69.54121918581771,25.0,1.0,0.0031462183649581346,0.0
863.0,0.5019700148733339,66.61418979604454,25.0,1.0,0.00014541664278874087,0.0
864.0,0.4950029931874138,65.4372476082791,25.0,1.0,0.0,0.0
865.0,0.4980418117032538,66.69112718390213,25.0,1.0,0.0,0.0
866.0,0.5125800399127118,67.59447381624678,25.0,1.0,0.0021536195114278973,0.0
867.0,0.5319703788966368,73.14295863880088,25.0,1.0,0.003140713613178097,0.0
868.0,0.5454104710059118,76.88401390058462,25.0,1.0,0.005273075478314665,1.0
869.0,0.5520565321643316,74.41199635923853,25.0,1.0,0.0,0.0
870.0,0.5657225927493378,77.99187601832467,25.0,1.0,0.01039542846639787,0.0
871.0,0.5861243553130541,89.88679798185599,25.0,1.0,0.020238705986302407,0.0
872.0,0.6020170628009837,91.845110281448,25.0,1.0,0.02465710844766698,0.0
873.0,0.6466193024385696,84.9177385987671,25.0,1.0,0.007964739857648064,0.0
874.0,0.6267963638558298,74.2460164754364,25.0,1.0,0.0,0.0
875.0,0.6400735021957258,85.52396040961166,25.0,1.0,0.016707387707238522,0.0
876.0,0.6401506235431724,98.22326731915837,25.0,1.0,0.04573832550498561,1.0
877.0,0.6225302346077906,97.37368393759726,25.0,1.0,0.023839046373543747,0.0
878.0,0.6181225629355078,92.27875904367286,25.0,1.0,0.011475119563647091,0.0
879.0,0.6189067256778331,88.24802757731047,25.0,1.0,0.0,0.0
880.0,0.6045101901666756,93.48751740304996,25.0,1.0,0.009084283405971403,0.0
881.0,0.6082306457628983,100.0,25.0,0.0,7.601755781963599,320.0
882.0,0.586471919092743,100.0,25.0,0.0,7.5930008620471,320.0
883.0,0.5773457067506145,96.3622076654937,25.0,1.0,0.008466351103042839,0.0
884.0,0.5739806850482545,89.91336363944808,25.0,1.0,0.0,0.0
885.0,0.5735030746831682,97.43168475888162,25.0,1.0,0.01251242522455172,0.0
886.0,0.5776022026253806,100.0,25.0,0.0,7.560614964918793,320.0
887.0,0.5657928254595465,98.82024738808983,25.0,1.0,0.02021828541197281,0.0
888.0,0.5713762302731864,88.27101284081105,25.0,1.0,0.0101147556075271,0.0
889.0,0.5651884443671058,87.34750132800318,25.0,1.0,0.0,0.0
890.0,0.5755323791294393,88.8887535638588,25.0,1.0,0.009718941711935457,0.0
891.0,0.583727861201633,97.296597341851,25.0,1.0,0.020091644955054905,0.0
892.0,0.5919392923737605,91.68598911810572,25.0,1.0,0.02667283280793455,0.0
893.0,0.5983138503145988,84.65102803107771,25.0,1.0,0.012856454332357959,0.0
894.0,0.5909075714901029,79.54870924210245,25.0,1.0,0.0,0.0
895.0,0.5977942467806202,85.70608020154032,25.0,1.0,0.010141913478234841,0.0
896.0,0.6071102923776247,88.85773128127089,25.0,1.0,0.020587465895538934,0.0
897.0,0.618984225979482,93.00335171969854,25.0,1.0,0.017144970836953946,0.0
898.0,0.6250381186085261,83.7407519657915,25.0,1.0,0.009591802854521086,0.0
899.0,0.6610119796289953,82.52816760769673,25.0,1.0,0.0,0.0
900.0,0.6661684135992492,86.28842219561335,25.0,1.0,0.009294107219093727,0.0
901.0,0.7024739108573376,100.0,13.0,0.0,7.451523919460837,320.0
902.0,0.6862062914007305,100.0,13.0,0.0,7.4459280910506385,320.0
903.0,0.6847485134543441,100.0,13.0,0.0,7.441589016388906,320.0
904.0,0.6559879288684306,82.55459859592754,7.0,1.0,0.0,0.0
905.0,0.6469079814791722,86.69166675947004,7.0,1.0,0.009993311813408668,0.0
906.0,0.6407034370750246,88.28961565628758,7.0,1.0,0.018238829814437703,0.0
907.0,0.610989872205769,90.15595768323804,7.0,1.0,0.014622208622503154,0.0
908.0,0.6114437618082214,85.17537021229218,7.0,1.0,0.009724828533192124,0.0
909.0,0.5817575561287007,82.61082284844119,7.0,1.0,0.0,0.0
910.0,0.5880472064591679,85.13650849026574,7.0,1.0,0.010463988723235932,0.0
911.0,0.5886714322070399,89.40969793077204,7.0,1.0,0.020784801562680515,0.0
912.0,0.5981632446387531,93.20146467500518,7.0,1.0,0.018691759574742513,0.0
913.0,0.6019803838367002,82.62903580589956,7.0,1.0,0.011069989927727703,0.0
914.0,0.5826833975473528,81.38408238167499,7.0,1.0,0.0,0.0
915.0,0.5989339371866992,86.07066136273968,7.0,1.0,0.010940792521568632,0.0
916.0,0.586910913833848,90.23849520437845,7.0,1.0,0.02100269720774019,0.0
917.0,0.569500707924516,85.79497348162923,7.0,1.0,0.01983846720389483,0.0
918.0,0.5838920438442394,85.66381094740687,7.0,1.0,0.010959429273461397,0.0
919.0,0.5700068457521694,80.42346641369323,7.0,1.0,0.0,0.0
920.0,0.5553862018586722,84.52254601082494,7.0,1.0,0.004684559851255727,0.0
921.0,0.5140516173598147,85.42076624536442,7.0,1.0,0.013497293432387853,0.0
922.0,0.5138453599377066,87.50276857132165,7.0,1.0,0.02175555526756283,0.0
923.0,0.47921826308594717,84.62257552735569,7.0,1.0,0.0112361595307292,0.0
924.0,0.4653665030704224,82.2174313348825,7.0,1.0,0.0,0.0
925.0,0.4516803714843315,82.04986736200725,7.0,1.0,0.026534513619058783,2.0
926.0,0.40520030618279124,78.60755939595232,7.0,1.0,0.0168215666630663,1.0
927.0,0.3998379036497326,76.81019120327302,7.0,1.0,0.007817589654106656,1.0
928.0,0.38416755611407616,75.27829823337612,7.0,1.0,0.002785397637681475,1.0
929.0,0.39009449523595885,76.75211890791293,7.0,1.0,0.0014981695498173242,1.0
930.0,0.3800663831586504,74.67791369643466,7.0,1.0,0.0011146645235229514,0.0
931.0,0.3755716021944504,74.42020082073346,7.0,1.0,0.0011146645235229514,0.0
932.0,0.37887369921669656,75.3606491625133,7.0,1.0,0.0012323656113340778,0.0
933.0,0.3840887625972935,74.30415953770044,7.0,1.0,0.0010640338340483662,0.0
934.0,0.37951721234930746,76.09737228453697,7.0,1.0,0.0,0.0
935.0,0.3586741788040091,81.24872943456555,7.0,1.0,0.009259589731732649,0.0
936.0,0.3543290503627302,83.47257524881628,7.0,1.0,0.023272465189575372,0.0
937.0,0.3951483340450975,89.56994753195083,7.0,1.0,0.05176463356385313,0.0
938.0,0.3593671990889866,91.14737096662164,7.0,1.0,0.20166985983284663,8.0
939.0,0.37648436563512044,86.83156190614386,7.0,1.0,0.16630701876349033,7.0
940.0,0.3570280638727694,83.05531338152849,7.0,1.0,0.12869338472897512,2.0
941.0,0.39769426196669055,84.77561731857506,7.0,1.0,0.09587190337632787,2.0
942.0,0.3825344205154789,79.46173864676099,7.0,1.0,0.0756098528632345,1.0
943.0,0.3735373142747932,80.87331539852428,7.0,1.0,0.03394207636547857,0.0
944.0,0.40192544846496314,80.23330743523492,7.0,1.0,0.0,0.0
945.0,0.418553055186621,80.88842779550124,7.0,1.0,0.0401093352849435,0.0
946.0,0.38066200620371404,78.92077530836134,7.0,1.0,0.06916822704826275,1.0
947.0,0.3952690106111145,83.12895020587248,7.0,1.0,0.10838624403493309,2.0
948.0,0.3947818333953148,80.8003684157303,7.0,1.0,0.03936232286082699,0.0
949.0,0.42730869727194143,83.61045331858234,7.0,1.0,0.0,0.0
950.0,0.4458399413608283,88.29914765065,7.0,1.0,0.03634628703182769,0.0
951.0,0.47552411992010624,88.5848840690279,7.0,0.0,0.07221605309763189,0.0
952.0,0.499188688988231,93.9709143619253,7.0,0.0,0.10613166226908942,2.0
953.0,0.5165254916806199,78.92523392269426,13.0,1.0,0.01764622157857007,0.0
954.0,0.49416502421508635,79.52503147220983,13.0,1.0,0.0,0.0
955.0,0.49486774699332614,82.26570182464468,13.0,1.0,0.032572373570251265,0.0
956.0,0.5021566185832433,86.19123808567235,13.0,1.0,0.07320009296442213,0.0
957.0,0.5074563918441634,81.26564488409662,13.0,1.0,0.07674208682333324,0.0
958.0,0.5299021045563135,76.52939046891377,13.0,1.0,0.038591661910314025,0.0
959.0,0.5070058831190197,67.75869410458651,13.0,1.0,0.0,0.0
960.0,0.5293843121095618,76.8415901726196,13.0,1.0,0.0404104779605486,0.0
961.0,0.5384850750468462,79.74269353102197,13.0,1.0,0.0738918583945483,0.0
962.0,0.503361289197515,82.54398083965988,13.0,1.0,0.08226427318101091,0.0
963.0,0.505835444065607,75.02675114599496,13.0,1.0,0.04192051165002645,0.0
964.0,0.5199166901482295,69.47794498453027,13.0,1.0,0.0,0.0
965.0,0.5514008356828721,78.8245382447701,13.0,1.0,0.02053008996570649,0.0
966.0,0.5698841509579666,80.79505346421364,13.0,1.0,0.05574791516281119,0.0
967.0,0.606266043798922,88.36221945960251,13.0,0.0,0.09157414801132453,1.0
968.0,0.6026399669913044,81.30006784765652,37.0,1.0,0.04550029037269963,0.0
969.0,0.5440275662552014,71.8313080608285,37.0,1.0,0.0,0.0
970.0,0.5897905522615343,81.91034926594082,37.0,1.0,0.06294475102818367,0.0
971.0,0.5424402838935138,83.77720634733018,37.0,1.0,0.10056233537960438,0.0
972.0,0.5283498015522317,80.30990738821653,37.0,1.0,0.07732384445951986,0.0
973.0,0.53823482293141,76.9027787268564,37.0,1.0,0.03559924023065674,0.0
974.0,0.5242061047745632,80.19021708585569,37.0,1.0,0.0,0.0
975.0,0.4990456962197086,78.17595827852048,37.0,1.0,0.040138910361393325,0.0
976.0,0.5051897203926657,83.96511901415073,37.0,1.0,0.08306054875811979,0.0
